Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes;Workout Duration
2021-09-22 11:04:10;"Pull Day A";"Seated Row (wide grip) ";2;135;lbs;15;;;;0;;;2h 58m
2021-09-22 11:04:10;"Pull Day A";"Rope Bicep Curl";1;110;lbs;13;;;;0;"";;2h 58m
2021-09-22 11:04:10;"Pull Day A";"Rope Bicep Curl";2;80;lbs;18;;;;0;;;2h 58m
2021-09-22 11:04:10;"Pull Day A";"Rope Bicep Curl";3;50;lbs;25;;;;0;;;2h 58m
2021-09-23 10:43:43;"Leg Day 1";"Squat (Barbell)";1;235;lbs;5;;;;0;"";"";2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Squat (Barbell)";2;235;lbs;5;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Squat (Barbell)";3;235;lbs;5;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Hip Thrust (Barbell)";1;315;lbs;7;;;;0;"Lower back tired from both squats and even bent over rows from yesterday. ";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Hip Thrust (Barbell)";2;315;lbs;8;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Hip Thrust (Barbell)";3;315;lbs;6;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Dragon Fly's";1;;;6;;;;0;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Dragon Fly's";2;;;6;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Dragon Fly's";3;;;5;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Leg Extension (Machine)";1;110;lbs;12;;;;0;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Leg Extension (Machine)";2;110;lbs;12;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Leg Extension (Machine)";3;110;lbs;8;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Toes To Bar";1;;;12;;;;0;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Toes To Bar";2;;;12;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Toes To Bar";3;;;11;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Lying Leg Curl (Machine)";1;105;lbs;11;;;;0;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Lying Leg Curl (Machine)";2;105;lbs;10;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Lying Leg Curl (Machine)";3;105;lbs;8;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Cable Crunch";1;225;lbs;13;;;;0;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Cable Crunch";2;225;lbs;13;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Cable Crunch";3;225;lbs;12;;;;0;;;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Pallof Press";1;60;lbs;13;;;;0;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"Walking";1;;;;;3.50;km;540;"";;2h 47m
2021-09-23 10:43:43;"Leg Day 1";"L Sit leg raises";1;;;18;;;;0;"";;2h 47m
2021-09-24 11:00:47;"Push Day (shoulder)";"Cable External Rotation";1;20;lbs;12;;;;0;"";"";2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Cable External Rotation";2;10;lbs;25;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Overhead Press (Barbell)";1;130;lbs;3;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Overhead Press (Barbell)";2;130;lbs;3;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Overhead Press (Barbell)";3;130;lbs;2;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Incline Bench Press (Barbell)";1;150;lbs;7;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Incline Bench Press (Barbell)";2;150;lbs;7;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Incline Bench Press (Barbell)";3;150;lbs;7;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Cable Lateral Raise (Jeff Nippard) ";1;35;lbs;15;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Cable Lateral Raise (Jeff Nippard) ";2;35;lbs;15;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Cable Lateral Raise (Jeff Nippard) ";3;35;lbs;13;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Bench Press (Barbell)";1;155;lbs;12;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Bench Press (Barbell)";2;155;lbs;12;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Bench Press (Barbell)";3;155;lbs;11;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Tricep Rope Overhead Extension";1;80;lbs;15;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Tricep Rope Overhead Extension";2;80;lbs;12;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Tricep Rope Overhead Extension";3;80;lbs;12;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Y Raise";1;22.5;lbs;25;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Y Raise";2;22.5;lbs;25;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Y Raise";3;22.5;lbs;25;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Bayesian cable fly's (seated)";1;75;lbs;15;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Bayesian cable fly's (seated)";2;75;lbs;12;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Bayesian cable fly's (seated)";3;75;lbs;10;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Skullcrusher (Dumbbell)";1;30;lbs;15;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Skullcrusher (Dumbbell)";2;30;lbs;13;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Incline Chest Press (Machine)";1;45;lbs;22;;;;0;"";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Tricep Overhead Extension (cable - single arm)";1;40;lbs;10;;;;0;"Cable broke mid set on last set";;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Tricep Overhead Extension (cable - single arm)";2;20;lbs;14;;;;0;;;2h 41m
2021-09-24 11:00:47;"Push Day (shoulder)";"Tricep Overhead Extension (cable - single arm)";3;12.5;lbs;9;;;;0;;;2h 41m
2021-09-25 10:38:34;"Pull Day B";"Cable External Rotation";1;15;lbs;12;;;;0;"";"too much forearm and bicep pain so didn't do pull ups today";3h 16m
2021-09-25 10:38:34;"Pull Day B";"Cable External Rotation";2;7.5;lbs;23;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"T Bar Row (chest supported) ";1;100;lbs;9;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"T Bar Row (chest supported) ";2;105;lbs;8;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"T Bar Row (chest supported) ";3;105;lbs;8;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Y Raise (rear delts)";1;15;lbs;25;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Y Raise (rear delts)";2;15;lbs;25;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Y Raise (rear delts)";3;15;lbs;25;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Seated Row (Cable)";1;155;lbs;12;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Seated Row (Cable)";2;165;lbs;7;7.5;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Seated Row (Cable)";3;165;lbs;7;7.5;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Face Pull (Cable)";1;65;lbs;25;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Face Pull (Cable)";2;65;lbs;23;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Face Pull (Cable)";3;65;lbs;23;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"MTS Row";1;105;lbs;13;;;;0;"Felt easy but bicep hurt";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"MTS Row";2;105;lbs;13;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Incline Curl (Dumbbell)";1;25;lbs;18;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Incline Curl (Dumbbell)";2;25;lbs;18;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Incline Curl (Dumbbell)";3;25;lbs;17;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Lat Pullover ";1;120;lbs;15;;;;0;"Adding this because Feel like I have more in more in me, probably since didn't do pull ups";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Lat Pullover ";2;115;lbs;15;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Wrist Roller";1;5;lbs;7;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Wrist Roller";2;5;lbs;7;;;;0;;;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Walking";1;;;;;3.50;km;600;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"MTS Front Pulldown";1;85;lbs;21;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Forearm isometric hold ";1;210;lbs;40;;;;0;"";;3h 16m
2021-09-25 10:38:34;"Pull Day B";"Forearm isometric hold ";2;210;lbs;30;;;;0;;;3h 16m
2021-09-26 10:41:25;"Leg Day 2";"Cable External Rotation";1;10;lbs;25;;;;0;"";"";3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Cable External Rotation";2;10;lbs;25;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Deadlift (Barbell)";1;335;lbs;4;9.5;;;0;"Pinch in left calve on second set, probably could have done at least one more if not for it";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Deadlift (Barbell)";2;335;lbs;2;9.5;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Deadlift (Barbell)";3;335;lbs;3;9.5;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Bench Press (Barbell)";1;190;lbs;6;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Bench Press (Barbell)";2;190;lbs;6;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Bench Press (Barbell)";3;190;lbs;6;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Front Squat (Barbell)";1;205;lbs;6;9;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Front Squat (Barbell)";2;205;lbs;6;9;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Front Squat (Barbell)";3;205;lbs;5;9.5;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Chest Fly";1;160;lbs;12;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Chest Fly";2;160;lbs;12;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Cable Crunch";1;200;lbs;25;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Cable Crunch";2;200;lbs;23;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Tricep Pushdown (Ez bar cable) ";1;110;lbs;15;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Tricep Pushdown (Ez bar cable) ";2;110;lbs;15;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Tricep Pushdown (Ez bar cable) ";3;110;lbs;13;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Plank (weighted)";1;45;lbs;50;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Side Plank with leg lifts";1;;;17;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Pec Deck (Machine)";1;100;lbs;20;;;;0;"";;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Pec Deck (Machine)";2;100;lbs;18;;;;0;;;3h 3m
2021-09-26 10:41:25;"Leg Day 2";"Walking";1;;;;;3.50;km;540;"";;3h 3m
2021-09-27 10:14:25;"Active Rest Day";"Stairmaster";1;;;;;70;km;300;"";"";2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Walking";1;;;;;3.50;km;600;"";;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Cable External Rotation";1;10;lbs;25;;;;0;"";;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Cable External Rotation";2;10;lbs;23;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Dragon Fly's";1;;;4;;;;0;"";;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Dragon Fly's";2;;;4;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Dragon Fly's";3;;;4;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Forearm Curls (supinated) ";1;25;lbs;20;;;;0;"";;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Forearm Curls (supinated) ";2;25;lbs;20;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Forearm Curls (supinated) ";3;25;lbs;14;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Forearm Curls (pronated) ";1;12.5;lbs;20;;;;0;"";;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Forearm Curls (pronated) ";2;12.5;lbs;20;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Forearm Curls (pronated) ";3;12.5;lbs;17;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Plate Pinch";1;20;lbs;24;;;;0;"";;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"Plate Pinch";2;20;lbs;20;;;;0;;;2h 8m
2021-09-27 10:14:25;"Active Rest Day";"L Sit leg raises";1;;;17;;;;0;"";;2h 8m
2021-09-28 10:18:44;"Push Day A";"Cable External Rotation";1;12.5;lbs;13;;;;0;"";"";3h 9m
2021-09-28 10:18:44;"Push Day A";"Cable External Rotation";2;7.5;lbs;20;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Bench Press (Barbell)";1;205;lbs;4;9.5;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Bench Press (Barbell)";2;205;lbs;3;9.5;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Bench Press (Barbell)";3;205;lbs;4;9.5;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Lateral Raise (Dumbbell)";1;25;lbs;19;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Lateral Raise (Dumbbell)";2;25;lbs;19;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Lateral Raise (Dumbbell)";3;25;lbs;19;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Incline Bench Press (Barbell)";1;135;lbs;9;;;;0;"Bicep pain on dumbbell bench so switched today, but just stick with barbell anyways from now on";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Incline Bench Press (Barbell)";2;135;lbs;8;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Incline Bench Press (Barbell)";3;135;lbs;8;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Skullcrusher (Barbell)";1;80;lbs;12;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Skullcrusher (Barbell)";2;80;lbs;11;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Skullcrusher (Barbell)";3;80;lbs;10;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Pec Deck (Machine)";1;120;lbs;13;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Pec Deck (Machine)";2;120;lbs;12;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Pec Deck (Machine)";3;120;lbs;12;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Pec Deck (Machine)";4;120;lbs;12;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Lateral Raise (Cable)";1;40;lbs;15;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Lateral Raise (Cable)";2;40;lbs;15;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Lateral Raise (Cable)";3;40;lbs;15;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Tricep Rope Pushdown";1;90;lbs;11;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Tricep Rope Pushdown";2;90;lbs;11;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Tricep Rope Pushdown";3;90;lbs;10;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Walking";1;;;;;3.50;km;600;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Incline Chest Press (Machine)";1;45;lbs;22;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Incline Chest Press (Machine)";2;45;lbs;20;;;;0;;;3h 9m
2021-09-28 10:18:44;"Push Day A";"Cable Kickback";1;20;lbs;20;;;;0;"";;3h 9m
2021-09-28 10:18:44;"Push Day A";"Cable Kickback";2;10;lbs;25;;;;0;;;3h 9m
2021-09-29 10:34:47;"Pull Day A";"Bent Over Row (Barbell)";1;150;lbs;8;;;;0;"";"too much pain on chin ups so can't do it, but rows are weak anyways so focus on them today";2h 54m
2021-09-29 10:34:47;"Pull Day A";"Bent Over Row (Barbell)";2;150;lbs;8;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Bent Over Row (Barbell)";3;150;lbs;8;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"T Bar Row (chest supported) ";1;105;lbs;10;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"T Bar Row (chest supported) ";2;105;lbs;9;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"T Bar Row (chest supported) ";3;105;lbs;8;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Cable External Rotation";1;10;lbs;16;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Cable External Rotation";2;7.5;lbs;20;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Reverse Fly (Machine)";1;175;lbs;20;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Reverse Fly (Machine)";2;175;lbs;18;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Reverse Fly (Machine)";3;175;lbs;17;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Upright Row (Barbell)";1;80;lbs;13;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Upright Row (Barbell)";2;80;lbs;13;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Upright Row (Barbell)";3;80;lbs;13;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Skiiers";1;17.5;lbs;30;;;;0;"Slow and controlled";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Skiiers";2;17.5;lbs;30;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Skiiers";3;17.5;lbs;30;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Seated Row (wide grip) ";1;135;lbs;16;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Seated Row (wide grip) ";2;135;lbs;15;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Hammer Curl (Dumbbell)";1;25;lbs;23;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Hammer Curl (Dumbbell)";2;35;lbs;13;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Hammer Curl (Dumbbell)";3;35;lbs;10;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Walking";1;;;;;3.50;km;630;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Lat Pullover ";1;90;lbs;25;;;;0;"Burnout";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Rope Bicep Curl";1;110;lbs;13;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Rope Bicep Curl";2;80;lbs;20;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Rope Bicep Curl";3;50;lbs;25;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Forearm Curls (supinated) ";1;25;lbs;20;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Forearm Curls (supinated) ";2;25;lbs;15;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Forearm Curls (supinated) ";3;25;lbs;12;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Forearm Curls (pronated) ";1;12.5;lbs;20;;;;0;"";;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Forearm Curls (pronated) ";2;12.5;lbs;12;;;;0;;;2h 54m
2021-09-29 10:34:47;"Pull Day A";"Forearm Curls (pronated) ";3;12.5;lbs;12;;;;0;;;2h 54m
2021-09-30 10:25:13;"Leg Day 1";"Squat (Barbell)";1;240;lbs;4;;;;0;"";"";3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Squat (Barbell)";2;240;lbs;5;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Squat (Barbell)";3;240;lbs;4;9.5;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Dragon Fly's";1;;;6;;;;0;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Dragon Fly's";2;;;6;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Dragon Fly's";3;;;6;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Hip Thrust (Barbell)";1;315;lbs;8;;;;0;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Hip Thrust (Barbell)";2;315;lbs;7;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Hip Thrust (Barbell)";3;315;lbs;7;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Leg Extension (Machine)";1;110;lbs;12;;;;0;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Leg Extension (Machine)";2;110;lbs;12;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Leg Extension (Machine)";3;110;lbs;9;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Toes To Bar";1;;;12;;;;0;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Toes To Bar";2;;;9;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Toes To Bar";3;;;9;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Lying Leg Curl (Machine)";1;105;lbs;10;;;;0;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Lying Leg Curl (Machine)";2;105;lbs;8;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Lying Leg Curl (Machine)";3;105;lbs;8;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Cable Crunch";1;225;lbs;15;;;;0;"Cable broke on second set";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Cable Crunch";2;225;lbs;9;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Cable Crunch";3;200;lbs;23;;;;0;;;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Pallof Press";1;60;lbs;14;;;;0;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"Walking";1;;;;;3.50;km;600;"";;3h 3m
2021-09-30 10:25:13;"Leg Day 1";"L Sit leg raises";1;;;19;;;;0;"";;3h 3m
2021-10-01 10:25:39;"Push Day (shoulder)";"Cable External Rotation";1;15;lbs;20;;;;0;"";"had less caffeine today so a bit tired";3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Cable External Rotation";2;15;lbs;10;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Incline Bench Press (Barbell)";1;155;lbs;6;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Incline Bench Press (Barbell)";2;155;lbs;6;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Incline Bench Press (Barbell)";3;155;lbs;6;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Overhead Press (Barbell)";1;115;lbs;6;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Overhead Press (Barbell)";2;115;lbs;6;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Overhead Press (Barbell)";3;115;lbs;4;9.5;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Bench Press (Barbell)";1;155;lbs;12;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Bench Press (Barbell)";2;155;lbs;11;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Bench Press (Barbell)";3;155;lbs;10;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Cable Lateral Raise (Jeff Nippard) ";1;35;lbs;15;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Cable Lateral Raise (Jeff Nippard) ";2;35;lbs;15;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Cable Lateral Raise (Jeff Nippard) ";3;35;lbs;14;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Tricep Rope Overhead Extension";1;80;lbs;15;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Tricep Rope Overhead Extension";2;80;lbs;13;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Y Raise";1;25;lbs;18;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Y Raise";2;25;lbs;18;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Y Raise";3;25;lbs;18;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Skullcrusher (Dumbbell)";1;30;lbs;15;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Skullcrusher (Dumbbell)";2;30;lbs;15;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Bayesian cable fly's (seated)";1;75;lbs;15;;;;0;"";;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Bayesian cable fly's (seated)";2;75;lbs;12;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Bayesian cable fly's (seated)";3;75;lbs;10;;;;0;;;3h 29m
2021-10-01 10:25:39;"Push Day (shoulder)";"Stairmaster";1;;;;;70;km;240;"";;3h 29m
